-0,0
-0.0020632,0.0088212
-0.0041244,0.017643
-0.0061719,0.026469
-0.0082106,0.035296
-0.01021,0.044135
-0.012205,0.052975
-0.014191,0.061817
-0.016175,0.070659
-0.018097,0.079518
-0.020045,0.08837
-0.021972,0.097227
-0.023866,0.10609
-0.02575,0.11496
-0.027622,0.12383
-0.029483,0.13271
-0.031267,0.1416
-0.033079,0.15048
-0.034849,0.15938
-0.036594,0.16828
-0.03831,0.17719
-0.039996,0.1861
-0.041656,0.19502
-0.043337,0.20394
-0.044928,0.21288
-0.046512,0.22181
-0.048073,0.23075
-0.049577,0.23971
-0.051036,0.24867
-0.052496,0.25763
-0.053911,0.2666
-0.055274,0.27558
-0.056667,0.28455
-0.058011,0.29354
-0.059323,0.30252
-0.060605,0.31152
-0.061845,0.32052
-0.063047,0.32952
-0.064229,0.33853
-0.065373,0.34755
-0.066489,0.35657
-0.067578,0.36559
-0.068653,0.37462
-0.069686,0.38365
-0.070697,0.39268
-0.071645,0.40172
-0.072575,0.41077
-0.073461,0.41982
-0.074342,0.42887
-0.075189,0.43792
-0.076037,0.44697
-0.076891,0.45603
-0.077736,0.46508
-0.07855,0.47414
-0.079334,0.4832
-0.080109,0.49226
-0.080889,0.50132
-0.081662,0.51038
-0.082436,0.51944
-0.083196,0.52851
-0.083969,0.53757
-0.084713,0.54663
-0.085445,0.5557
-0.086181,0.56476
-0.086944,0.57382
-0.087663,0.58289
-0.088385,0.59196
-0.089106,0.60102
-0.089851,0.61009
-0.090565,0.61915
-0.091271,0.62822
-0.091995,0.63729
-0.092718,0.64635
-0.093446,0.65542
-0.094138,0.66449
-0.09486,0.67356
-0.095591,0.68262
-0.09631,0.69169
-0.097037,0.70075
-0.097788,0.70982
-0.09849,0.71889
-0.099229,0.72795
-0.099989,0.73701
-0.10074,0.74608
-0.10151,0.75514
-0.10225,0.7642
-0.103,0.77327
-0.10379,0.78233
-0.10457,0.79139
-0.10533,0.80045
-0.10609,0.80951
-0.10687,0.81857
-0.10767,0.82763
-0.10849,0.83669
-0.10926,0.84575
-0.11007,0.85481
-0.11086,0.86387
-0.11167,0.87292
-0.11246,0.88198
-0.11324,0.89104
-0.11402,0.90011
-0.11479,0.90917
-0.11556,0.91823
-0.11631,0.92729
-0.11707,0.93636
-0.11784,0.94542
-0.11857,0.95448
-0.11931,0.96355
-0.12006,0.97261
-0.12078,0.98168
-0.12148,0.99075
-0.1222,0.99981
-0.12292,1.0089
-0.12362,1.0179
-0.12429,1.027
-0.12497,1.0361
-0.12565,1.0452
-0.12633,1.0542
-0.12696,1.0633
-0.12763,1.0724
-0.1283,1.0814
-0.12895,1.0905
-0.12957,1.0996
-0.1302,1.1087
-0.13085,1.1177
-0.13148,1.1268
-0.13209,1.1359
-0.13267,1.145
-0.13328,1.154
-0.13386,1.1631
-0.13442,1.1722
-0.13497,1.1813
-0.13553,1.1904
-0.13607,1.1994
-0.13658,1.2085
-0.1371,1.2176
-0.13759,1.2267
-0.13801,1.2358
-0.13847,1.2449
-0.13891,1.254
-0.13931,1.263
-0.13973,1.2721
-0.14011,1.2812
-0.14046,1.2903
-0.14083,1.2994
-0.14114,1.3085
-0.14146,1.3176
-0.14174,1.3267
-0.14204,1.3358
-0.14228,1.3449
-0.14251,1.354
-0.14275,1.3631
-0.14294,1.3722
-0.14313,1.3813
-0.1433,1.3904
-0.14342,1.3995
-0.14354,1.4086
-0.14366,1.4177
-0.14373,1.4268
-0.14382,1.4359
